Grid ID,Grid Square Geometric Place Expression
E64N30-21,"MULTIPOLYGON (((64.5 30.0,64.5 30.25,64.75 30.25,64.75 30.0,64.5 30.0)))"
E64N30-22,"MULTIPOLYGON (((64.75 30.0,64.75 30.25,65.0 30.25,65 30,64.75 30.0)))"
E64N30-23,"MULTIPOLYGON (((64.5 30.25,64.5 30.5,64.75 30.5,64.75 30.25,64.5 30.25)))"
E64N30-24,"MULTIPOLYGON (((64.75 30.25,64.75 30.5,65.0 30.5,65.0 30.25,64.75 30.25)))"
E64N30-31,"MULTIPOLYGON (((64.0 30.5,64.0 30.75,64.25 30.75,64.25 30.5,64.0 30.5)))"
E64N30-32,"MULTIPOLYGON (((64.25 30.5,64.25 30.75,64.5 30.75,64.5 30.5,64.25 30.5)))"
E64N30-33,"MULTIPOLYGON (((64.0 30.75,64 31,64.25 31.0,64.25 30.75,64.0 30.75)))"
E64N30-34,"MULTIPOLYGON (((64.25 30.75,64.25 31.0,64.5 31.0,64.5 30.75,64.25 30.75)))"
E64N30-41,"MULTIPOLYGON (((64.5 30.5,64.5 30.75,64.75 30.75,64.75 30.5,64.5 30.5)))"
E64N30-42,"MULTIPOLYGON (((64.75 30.5,64.75 30.75,65.0 30.75,65.0 30.5,64.75 30.5)))"
E64N30-43,"MULTIPOLYGON (((64.5 30.75,64.5 31.0,64.75 31.0,64.75 30.75,64.5 30.75)))"
E64N30-44,"MULTIPOLYGON (((64.75 30.75,64.75 31.0,65 31,65.0 30.75,64.75 30.75)))"
E64N31-11,"MULTIPOLYGON (((64 31,64.0 31.25,64.25 31.25,64.25 31.0,64 31)))"
E64N31-12,"MULTIPOLYGON (((64.25 31.0,64.25 31.25,64.5 31.25,64.5 31.0,64.25 31.0)))"
E64N31-13,"MULTIPOLYGON (((64.0 31.25,64.0 31.5,64.25 31.5,64.25 31.25,64.0 31.25)))"
E64N31-14,"MULTIPOLYGON (((64.25 31.25,64.25 31.5,64.5 31.5,64.5 31.25,64.25 31.25)))"
E64N31-21,"MULTIPOLYGON (((64.5 31.0,64.5 31.25,64.75 31.25,64.75 31.0,64.5 31.0)))"
E64N31-22,"MULTIPOLYGON (((64.75 31.0,64.75 31.25,65.0 31.25,65 31,64.75 31.0)))"
E64N31-23,"MULTIPOLYGON (((64.5 31.25,64.5 31.5,64.75 31.5,64.75 31.25,64.5 31.25)))"
E64N31-24,"MULTIPOLYGON (((64.75 31.25,64.75 31.5,65.0 31.5,65.0 31.25,64.75 31.25)))"
E64N31-31,"MULTIPOLYGON (((64.0 31.5,64.0 31.75,64.25 31.75,64.25 31.5,64.0 31.5)))"
E64N31-32,"MULTIPOLYGON (((64.25 31.5,64.25 31.75,64.5 31.75,64.5 31.5,64.25 31.5)))"
E64N31-33,"MULTIPOLYGON (((64.0 31.75,64 32,64.25 32.0,64.25 31.75,64.0 31.75)))"
E64N31-34,"MULTIPOLYGON (((64.25 31.75,64.25 32.0,64.5 32.0,64.5 31.75,64.25 31.75)))"
E64N31-41,"MULTIPOLYGON (((64.5 31.5,64.5 31.75,64.75 31.75,64.75 31.5,64.5 31.5)))"
E64N31-42,"MULTIPOLYGON (((64.75 31.5,64.75 31.75,65.0 31.75,65.0 31.5,64.75 31.5)))"
E64N31-43,"MULTIPOLYGON (((64.5 31.75,64.5 32.0,64.75 32.0,64.75 31.75,64.5 31.75)))"
E64N31-44,"MULTIPOLYGON (((64.75 31.75,64.75 32.0,65 32,65.0 31.75,64.75 31.75)))"
E64N32-11,"MULTIPOLYGON (((64 32,64.0 32.25,64.25 32.25,64.25 32.0,64 32)))"
E64N32-12,"MULTIPOLYGON (((64.25 32.0,64.25 32.25,64.5 32.25,64.5 32.0,64.25 32.0)))"
E64N32-13,"MULTIPOLYGON (((64.0 32.25,64.0 32.5,64.25 32.5,64.25 32.25,64.0 32.25)))"
E64N32-14,"MULTIPOLYGON (((64.25 32.25,64.25 32.5,64.5 32.5,64.5 32.25,64.25 32.25)))"
E64N32-21,"MULTIPOLYGON (((64.5 32.0,64.5 32.25,64.75 32.25,64.75 32.0,64.5 32.0)))"
E64N32-22,"MULTIPOLYGON (((64.75 32.0,64.75 32.25,65.0 32.25,65 32,64.75 32.0)))"
E64N32-23,"MULTIPOLYGON (((64.5 32.25,64.5 32.5,64.75 32.5,64.75 32.25,64.5 32.25)))"
E64N32-24,"MULTIPOLYGON (((64.75 32.25,64.75 32.5,65.0 32.5,65.0 32.25,64.75 32.25)))"
E64N32-31,"MULTIPOLYGON (((64.0 32.5,64.0 32.75,64.25 32.75,64.25 32.5,64.0 32.5)))"
E64N32-32,"MULTIPOLYGON (((64.25 32.5,64.25 32.75,64.5 32.75,64.5 32.5,64.25 32.5)))"
E64N32-33,"MULTIPOLYGON (((64.0 32.75,64 33,64.25 33.0,64.25 32.75,64.0 32.75)))"
E64N32-34,"MULTIPOLYGON (((64.25 32.75,64.25 33.0,64.5 33.0,64.5 32.75,64.25 32.75)))"
E64N32-41,"MULTIPOLYGON (((64.5 32.5,64.5 32.75,64.75 32.75,64.75 32.5,64.5 32.5)))"
E64N32-42,"MULTIPOLYGON (((64.75 32.5,64.75 32.75,65.0 32.75,65.0 32.5,64.75 32.5)))"
E64N32-43,"MULTIPOLYGON (((64.5 32.75,64.5 33.0,64.75 33.0,64.75 32.75,64.5 32.75)))"
E64N32-44,"MULTIPOLYGON (((64.75 32.75,64.75 33.0,65 33,65.0 32.75,64.75 32.75)))"
E64N33-11,"MULTIPOLYGON (((64 33,64.0 33.25,64.25 33.25,64.25 33.0,64 33)))"
E64N33-12,"MULTIPOLYGON (((64.25 33.0,64.25 33.25,64.5 33.25,64.5 33.0,64.25 33.0)))"
E64N33-13,"MULTIPOLYGON (((64.0 33.25,64.0 33.5,64.25 33.5,64.25 33.25,64.0 33.25)))"
E64N33-14,"MULTIPOLYGON (((64.25 33.25,64.25 33.5,64.5 33.5,64.5 33.25,64.25 33.25)))"
E64N33-21,"MULTIPOLYGON (((64.5 33.0,64.5 33.25,64.75 33.25,64.75 33.0,64.5 33.0)))"
E64N33-22,"MULTIPOLYGON (((64.75 33.0,64.75 33.25,65.0 33.25,65 33,64.75 33.0)))"
E64N33-23,"MULTIPOLYGON (((64.5 33.25,64.5 33.5,64.75 33.5,64.75 33.25,64.5 33.25)))"
E64N33-24,"MULTIPOLYGON (((64.75 33.25,64.75 33.5,65.0 33.5,65.0 33.25,64.75 33.25)))"
E64N33-31,"MULTIPOLYGON (((64.0 33.5,64.0 33.75,64.25 33.75,64.25 33.5,64.0 33.5)))"
E64N33-32,"MULTIPOLYGON (((64.25 33.5,64.25 33.75,64.5 33.75,64.5 33.5,64.25 33.5)))"
E64N33-33,"MULTIPOLYGON (((64.0 33.75,64 34,64.25 34.0,64.25 33.75,64.0 33.75)))"
E64N33-34,"MULTIPOLYGON (((64.25 33.75,64.25 34.0,64.5 34.0,64.5 33.75,64.25 33.75)))"
E64N33-41,"MULTIPOLYGON (((64.5 33.5,64.5 33.75,64.75 33.75,64.75 33.5,64.5 33.5)))"
E64N33-42,"MULTIPOLYGON (((64.75 33.5,64.75 33.75,65.0 33.75,65.0 33.5,64.75 33.5)))"
E64N33-43,"MULTIPOLYGON (((64.5 33.75,64.5 34.0,64.75 34.0,64.75 33.75,64.5 33.75)))"
E64N33-44,"MULTIPOLYGON (((64.75 33.75,64.75 34.0,65 34,65.0 33.75,64.75 33.75)))"
E64N34-11,"MULTIPOLYGON (((64 34,64.0 34.25,64.25 34.25,64.25 34.0,64 34)))"
E64N34-12,"MULTIPOLYGON (((64.25 34.0,64.25 34.25,64.5 34.25,64.5 34.0,64.25 34.0)))"
E64N34-13,"MULTIPOLYGON (((64.0 34.25,64.0 34.5,64.25 34.5,64.25 34.25,64.0 34.25)))"
E64N34-14,"MULTIPOLYGON (((64.25 34.25,64.25 34.5,64.5 34.5,64.5 34.25,64.25 34.25)))"
E64N34-21,"MULTIPOLYGON (((64.5 34.0,64.5 34.25,64.75 34.25,64.75 34.0,64.5 34.0)))"
E64N34-22,"MULTIPOLYGON (((64.75 34.0,64.75 34.25,65.0 34.25,65 34,64.75 34.0)))"
E64N34-23,"MULTIPOLYGON (((64.5 34.25,64.5 34.5,64.75 34.5,64.75 34.25,64.5 34.25)))"
E64N34-24,"MULTIPOLYGON (((64.75 34.25,64.75 34.5,65.0 34.5,65.0 34.25,64.75 34.25)))"
E64N34-31,"MULTIPOLYGON (((64.0 34.5,64.0 34.75,64.25 34.75,64.25 34.5,64.0 34.5)))"
E64N34-32,"MULTIPOLYGON (((64.25 34.5,64.25 34.75,64.5 34.75,64.5 34.5,64.25 34.5)))"
E64N34-33,"MULTIPOLYGON (((64.0 34.75,64 35,64.25 35.0,64.25 34.75,64.0 34.75)))"
E64N34-34,"MULTIPOLYGON (((64.25 34.75,64.25 35.0,64.5 35.0,64.5 34.75,64.25 34.75)))"
E64N34-41,"MULTIPOLYGON (((64.5 34.5,64.5 34.75,64.75 34.75,64.75 34.5,64.5 34.5)))"
E64N34-42,"MULTIPOLYGON (((64.75 34.5,64.75 34.75,65.0 34.75,65.0 34.5,64.75 34.5)))"
E64N34-43,"MULTIPOLYGON (((64.5 34.75,64.5 35.0,64.75 35.0,64.75 34.75,64.5 34.75)))"
E64N34-44,"MULTIPOLYGON (((64.75 34.75,64.75 35.0,65 35,65.0 34.75,64.75 34.75)))"
E64N35-11,"MULTIPOLYGON (((64 35,64.0 35.25,64.25 35.25,64.25 35.0,64 35)))"
E64N35-12,"MULTIPOLYGON (((64.25 35.0,64.25 35.25,64.5 35.25,64.5 35.0,64.25 35.0)))"
E64N35-13,"MULTIPOLYGON (((64.0 35.25,64.0 35.5,64.25 35.5,64.25 35.25,64.0 35.25)))"
E64N35-14,"MULTIPOLYGON (((64.25 35.25,64.25 35.5,64.5 35.5,64.5 35.25,64.25 35.25)))"
E64N35-21,"MULTIPOLYGON (((64.5 35.0,64.5 35.25,64.75 35.25,64.75 35.0,64.5 35.0)))"
E64N35-22,"MULTIPOLYGON (((64.75 35.0,64.75 35.25,65.0 35.25,65 35,64.75 35.0)))"
E64N35-23,"MULTIPOLYGON (((64.5 35.25,64.5 35.5,64.75 35.5,64.75 35.25,64.5 35.25)))"
E64N35-24,"MULTIPOLYGON (((64.75 35.25,64.75 35.5,65.0 35.5,65.0 35.25,64.75 35.25)))"
E64N35-31,"MULTIPOLYGON (((64.0 35.5,64.0 35.75,64.25 35.75,64.25 35.5,64.0 35.5)))"
E64N35-32,"MULTIPOLYGON (((64.25 35.5,64.25 35.75,64.5 35.75,64.5 35.5,64.25 35.5)))"
E64N35-33,"MULTIPOLYGON (((64.0 35.75,64 36,64.25 36.0,64.25 35.75,64.0 35.75)))"
E64N35-34,"MULTIPOLYGON (((64.25 35.75,64.25 36.0,64.5 36.0,64.5 35.75,64.25 35.75)))"
E64N35-41,"MULTIPOLYGON (((64.5 35.5,64.5 35.75,64.75 35.75,64.75 35.5,64.5 35.5)))"
E64N35-42,"MULTIPOLYGON (((64.75 35.5,64.75 35.75,65.0 35.75,65.0 35.5,64.75 35.5)))"
E64N35-43,"MULTIPOLYGON (((64.5 35.75,64.5 36.0,64.75 36.0,64.75 35.75,64.5 35.75)))"
E64N35-44,"MULTIPOLYGON (((64.75 35.75,64.75 36.0,65 36,65.0 35.75,64.75 35.75)))"
E64N36-11,"MULTIPOLYGON (((64 36,64.0 36.25,64.25 36.25,64.25 36.0,64 36)))"
E64N36-12,"MULTIPOLYGON (((64.25 36.0,64.25 36.25,64.5 36.25,64.5 36.0,64.25 36.0)))"
E64N36-13,"MULTIPOLYGON (((64.0 36.25,64.0 36.5,64.25 36.5,64.25 36.25,64.0 36.25)))"
E64N36-14,"MULTIPOLYGON (((64.25 36.25,64.25 36.5,64.5 36.5,64.5 36.25,64.25 36.25)))"
E64N36-21,"MULTIPOLYGON (((64.5 36.0,64.5 36.25,64.75 36.25,64.75 36.0,64.5 36.0)))"
E64N36-22,"MULTIPOLYGON (((64.75 36.0,64.75 36.25,65.0 36.25,65 36,64.75 36.0)))"
E64N36-23,"MULTIPOLYGON (((64.5 36.25,64.5 36.5,64.75 36.5,64.75 36.25,64.5 36.25)))"
E64N36-24,"MULTIPOLYGON (((64.75 36.25,64.75 36.5,65.0 36.5,65.0 36.25,64.75 36.25)))"
E64N36-31,"MULTIPOLYGON (((64.0 36.5,64.0 36.75,64.25 36.75,64.25 36.5,64.0 36.5)))"
E64N36-32,"MULTIPOLYGON (((64.25 36.5,64.25 36.75,64.5 36.75,64.5 36.5,64.25 36.5)))"
E64N36-33,"MULTIPOLYGON (((64.0 36.75,64 37,64.25 37.0,64.25 36.75,64.0 36.75)))"
E64N36-34,"MULTIPOLYGON (((64.25 36.75,64.25 37.0,64.5 37.0,64.5 36.75,64.25 36.75)))"
E64N36-41,"MULTIPOLYGON (((64.5 36.5,64.5 36.75,64.75 36.75,64.75 36.5,64.5 36.5)))"
E64N36-42,"MULTIPOLYGON (((64.75 36.5,64.75 36.75,65.0 36.75,65.0 36.5,64.75 36.5)))"
E64N36-43,"MULTIPOLYGON (((64.5 36.75,64.5 37.0,64.75 37.0,64.75 36.75,64.5 36.75)))"
E64N36-44,"MULTIPOLYGON (((64.75 36.75,64.75 37.0,65 37,65.0 36.75,64.75 36.75)))"
E64N37-11,"MULTIPOLYGON (((64 37,64.0 37.25,64.25 37.25,64.25 37.0,64 37)))"
E64N37-12,"MULTIPOLYGON (((64.25 37.0,64.25 37.25,64.5 37.25,64.5 37.0,64.25 37.0)))"
E64N37-13,"MULTIPOLYGON (((64.0 37.25,64.0 37.5,64.25 37.5,64.25 37.25,64.0 37.25)))"
E64N37-14,"MULTIPOLYGON (((64.25 37.25,64.25 37.5,64.5 37.5,64.5 37.25,64.25 37.25)))"
E64N37-21,"MULTIPOLYGON (((64.5 37.0,64.5 37.25,64.75 37.25,64.75 37.0,64.5 37.0)))"
E64N37-22,"MULTIPOLYGON (((64.75 37.0,64.75 37.25,65.0 37.25,65 37,64.75 37.0)))"
E64N37-23,"MULTIPOLYGON (((64.5 37.25,64.5 37.5,64.75 37.5,64.75 37.25,64.5 37.25)))"
E64N37-24,"MULTIPOLYGON (((64.75 37.25,64.75 37.5,65.0 37.5,65.0 37.25,64.75 37.25)))"
E64N37-31,"MULTIPOLYGON (((64.0 37.5,64.0 37.75,64.25 37.75,64.25 37.5,64.0 37.5)))"
E64N37-32,"MULTIPOLYGON (((64.25 37.5,64.25 37.75,64.5 37.75,64.5 37.5,64.25 37.5)))"
E64N37-33,"MULTIPOLYGON (((64.0 37.75,64 38,64.25 38.0,64.25 37.75,64.0 37.75)))"
E64N37-34,"MULTIPOLYGON (((64.25 37.75,64.25 38.0,64.5 38.0,64.5 37.75,64.25 37.75)))"
E64N37-41,"MULTIPOLYGON (((64.5 37.5,64.5 37.75,64.75 37.75,64.75 37.5,64.5 37.5)))"
E64N37-42,"MULTIPOLYGON (((64.75 37.5,64.75 37.75,65.0 37.75,65.0 37.5,64.75 37.5)))"
E64N37-43,"MULTIPOLYGON (((64.5 37.75,64.5 38.0,64.75 38.0,64.75 37.75,64.5 37.75)))"
E64N37-44,"MULTIPOLYGON (((64.75 37.75,64.75 38.0,65 38,65.0 37.75,64.75 37.75)))"
E64N38-11,"MULTIPOLYGON (((64 38,64.0 38.25,64.25 38.25,64.25 38.0,64 38)))"
E64N38-12,"MULTIPOLYGON (((64.25 38.0,64.25 38.25,64.5 38.25,64.5 38.0,64.25 38.0)))"
E64N38-13,"MULTIPOLYGON (((64.0 38.25,64.0 38.5,64.25 38.5,64.25 38.25,64.0 38.25)))"
E64N38-14,"MULTIPOLYGON (((64.25 38.25,64.25 38.5,64.5 38.5,64.5 38.25,64.25 38.25)))"
E64N38-21,"MULTIPOLYGON (((64.5 38.0,64.5 38.25,64.75 38.25,64.75 38.0,64.5 38.0)))"
E64N38-22,"MULTIPOLYGON (((64.75 38.0,64.75 38.25,65.0 38.25,65 38,64.75 38.0)))"
E64N38-23,"MULTIPOLYGON (((64.5 38.25,64.5 38.5,64.75 38.5,64.75 38.25,64.5 38.25)))"
E64N38-24,"MULTIPOLYGON (((64.75 38.25,64.75 38.5,65.0 38.5,65.0 38.25,64.75 38.25)))"
E65N29-13,"MULTIPOLYGON (((65.0 29.25,65.0 29.5,65.25 29.5,65.25 29.25,65.0 29.25)))"
E65N29-14,"MULTIPOLYGON (((65.25 29.25,65.25 29.5,65.5 29.5,65.5 29.25,65.25 29.25)))"
E65N29-23,"MULTIPOLYGON (((65.5 29.25,65.5 29.5,65.75 29.5,65.75 29.25,65.5 29.25)))"
E65N29-24,"MULTIPOLYGON (((65.75 29.25,65.75 29.5,66.0 29.5,66.0 29.25,65.75 29.25)))"
E65N29-31,"MULTIPOLYGON (((65.0 29.5,65.0 29.75,65.25 29.75,65.25 29.5,65.0 29.5)))"
E65N29-32,"MULTIPOLYGON (((65.25 29.5,65.25 29.75,65.5 29.75,65.5 29.5,65.25 29.5)))"
E65N29-33,"MULTIPOLYGON (((65.0 29.75,65 30,65.25 30.0,65.25 29.75,65.0 29.75)))"
E65N29-34,"MULTIPOLYGON (((65.25 29.75,65.25 30.0,65.5 30.0,65.5 29.75,65.25 29.75)))"
E65N29-41,"MULTIPOLYGON (((65.5 29.5,65.5 29.75,65.75 29.75,65.75 29.5,65.5 29.5)))"
E65N29-42,"MULTIPOLYGON (((65.75 29.5,65.75 29.75,66.0 29.75,66.0 29.5,65.75 29.5)))"
E65N29-43,"MULTIPOLYGON (((65.5 29.75,65.5 30.0,65.75 30.0,65.75 29.75,65.5 29.75)))"
E65N29-44,"MULTIPOLYGON (((65.75 29.75,65.75 30.0,66 30,66.0 29.75,65.75 29.75)))"
E65N30-11,"MULTIPOLYGON (((65 30,65.0 30.25,65.25 30.25,65.25 30.0,65 30)))"
E65N30-12,"MULTIPOLYGON (((65.25 30.0,65.25 30.25,65.5 30.25,65.5 30.0,65.25 30.0)))"
E65N30-13,"MULTIPOLYGON (((65.0 30.25,65.0 30.5,65.25 30.5,65.25 30.25,65.0 30.25)))"
E65N30-14,"MULTIPOLYGON (((65.25 30.25,65.25 30.5,65.5 30.5,65.5 30.25,65.25 30.25)))"
E65N30-21,"MULTIPOLYGON (((65.5 30.0,65.5 30.25,65.75 30.25,65.75 30.0,65.5 30.0)))"
E65N30-22,"MULTIPOLYGON (((65.75 30.0,65.75 30.25,66.0 30.25,66 30,65.75 30.0)))"
E65N30-23,"MULTIPOLYGON (((65.5 30.25,65.5 30.5,65.75 30.5,65.75 30.25,65.5 30.25)))"
E65N30-24,"MULTIPOLYGON (((65.75 30.25,65.75 30.5,66.0 30.5,66.0 30.25,65.75 30.25)))"
E65N30-31,"MULTIPOLYGON (((65.0 30.5,65.0 30.75,65.25 30.75,65.25 30.5,65.0 30.5)))"
E65N30-32,"MULTIPOLYGON (((65.25 30.5,65.25 30.75,65.5 30.75,65.5 30.5,65.25 30.5)))"
E65N30-33,"MULTIPOLYGON (((65.0 30.75,65 31,65.25 31.0,65.25 30.75,65.0 30.75)))"
E65N30-34,"MULTIPOLYGON (((65.25 30.75,65.25 31.0,65.5 31.0,65.5 30.75,65.25 30.75)))"
E65N30-41,"MULTIPOLYGON (((65.5 30.5,65.5 30.75,65.75 30.75,65.75 30.5,65.5 30.5)))"
E65N30-42,"MULTIPOLYGON (((65.75 30.5,65.75 30.75,66.0 30.75,66.0 30.5,65.75 30.5)))"
E65N30-43,"MULTIPOLYGON (((65.5 30.75,65.5 31.0,65.75 31.0,65.75 30.75,65.5 30.75)))"
E65N30-44,"MULTIPOLYGON (((65.75 30.75,65.75 31.0,66 31,66.0 30.75,65.75 30.75)))"
E65N31-11,"MULTIPOLYGON (((65 31,65.0 31.25,65.25 31.25,65.25 31.0,65 31)))"
E65N31-12,"MULTIPOLYGON (((65.25 31.0,65.25 31.25,65.5 31.25,65.5 31.0,65.25 31.0)))"
E65N31-13,"MULTIPOLYGON (((65.0 31.25,65.0 31.5,65.25 31.5,65.25 31.25,65.0 31.25)))"
E65N31-14,"MULTIPOLYGON (((65.25 31.25,65.25 31.5,65.5 31.5,65.5 31.25,65.25 31.25)))"
E65N31-21,"MULTIPOLYGON (((65.5 31.0,65.5 31.25,65.75 31.25,65.75 31.0,65.5 31.0)))"
E65N31-22,"MULTIPOLYGON (((65.75 31.0,65.75 31.25,66.0 31.25,66 31,65.75 31.0)))"
E65N31-23,"MULTIPOLYGON (((65.5 31.25,65.5 31.5,65.75 31.5,65.75 31.25,65.5 31.25)))"
E65N31-24,"MULTIPOLYGON (((65.75 31.25,65.75 31.5,66.0 31.5,66.0 31.25,65.75 31.25)))"
E65N31-31,"MULTIPOLYGON (((65.0 31.5,65.0 31.75,65.25 31.75,65.25 31.5,65.0 31.5)))"
E65N31-32,"MULTIPOLYGON (((65.25 31.5,65.25 31.75,65.5 31.75,65.5 31.5,65.25 31.5)))"
E65N31-33,"MULTIPOLYGON (((65.0 31.75,65 32,65.25 32.0,65.25 31.75,65.0 31.75)))"
E65N31-34,"MULTIPOLYGON (((65.25 31.75,65.25 32.0,65.5 32.0,65.5 31.75,65.25 31.75)))"
E65N31-41,"MULTIPOLYGON (((65.5 31.5,65.5 31.75,65.75 31.75,65.75 31.5,65.5 31.5)))"
E65N31-42,"MULTIPOLYGON (((65.75 31.5,65.75 31.75,66.0 31.75,66.0 31.5,65.75 31.5)))"
E65N31-43,"MULTIPOLYGON (((65.5 31.75,65.5 32.0,65.75 32.0,65.75 31.75,65.5 31.75)))"
E65N31-44,"MULTIPOLYGON (((65.75 31.75,65.75 32.0,66 32,66.0 31.75,65.75 31.75)))"
E65N32-11,"MULTIPOLYGON (((65 32,65.0 32.25,65.25 32.25,65.25 32.0,65 32)))"
E65N32-12,"MULTIPOLYGON (((65.25 32.0,65.25 32.25,65.5 32.25,65.5 32.0,65.25 32.0)))"
E65N32-13,"MULTIPOLYGON (((65.0 32.25,65.0 32.5,65.25 32.5,65.25 32.25,65.0 32.25)))"
E65N32-14,"MULTIPOLYGON (((65.25 32.25,65.25 32.5,65.5 32.5,65.5 32.25,65.25 32.25)))"
E65N32-21,"MULTIPOLYGON (((65.5 32.0,65.5 32.25,65.75 32.25,65.75 32.0,65.5 32.0)))"
E65N32-22,"MULTIPOLYGON (((65.75 32.0,65.75 32.25,66.0 32.25,66 32,65.75 32.0)))"
E65N32-23,"MULTIPOLYGON (((65.5 32.25,65.5 32.5,65.75 32.5,65.75 32.25,65.5 32.25)))"
E65N32-24,"MULTIPOLYGON (((65.75 32.25,65.75 32.5,66.0 32.5,66.0 32.25,65.75 32.25)))"
E65N32-31,"MULTIPOLYGON (((65.0 32.5,65.0 32.75,65.25 32.75,65.25 32.5,65.0 32.5)))"
E65N32-32,"MULTIPOLYGON (((65.25 32.5,65.25 32.75,65.5 32.75,65.5 32.5,65.25 32.5)))"
E65N32-33,"MULTIPOLYGON (((65.0 32.75,65 33,65.25 33.0,65.25 32.75,65.0 32.75)))"
E65N32-34,"MULTIPOLYGON (((65.25 32.75,65.25 33.0,65.5 33.0,65.5 32.75,65.25 32.75)))"
E65N32-41,"MULTIPOLYGON (((65.5 32.5,65.5 32.75,65.75 32.75,65.75 32.5,65.5 32.5)))"
E65N32-42,"MULTIPOLYGON (((65.75 32.5,65.75 32.75,66.0 32.75,66.0 32.5,65.75 32.5)))"
E65N32-43,"MULTIPOLYGON (((65.5 32.75,65.5 33.0,65.75 33.0,65.75 32.75,65.5 32.75)))"
E65N32-44,"MULTIPOLYGON (((65.75 32.75,65.75 33.0,66 33,66.0 32.75,65.75 32.75)))"
E65N33-11,"MULTIPOLYGON (((65 33,65.0 33.25,65.25 33.25,65.25 33.0,65 33)))"
E65N33-12,"MULTIPOLYGON (((65.25 33.0,65.25 33.25,65.5 33.25,65.5 33.0,65.25 33.0)))"
E65N33-13,"MULTIPOLYGON (((65.0 33.25,65.0 33.5,65.25 33.5,65.25 33.25,65.0 33.25)))"
E65N33-14,"MULTIPOLYGON (((65.25 33.25,65.25 33.5,65.5 33.5,65.5 33.25,65.25 33.25)))"
E65N33-21,"MULTIPOLYGON (((65.5 33.0,65.5 33.25,65.75 33.25,65.75 33.0,65.5 33.0)))"
E65N33-22,"MULTIPOLYGON (((65.75 33.0,65.75 33.25,66.0 33.25,66 33,65.75 33.0)))"
E65N33-23,"MULTIPOLYGON (((65.5 33.25,65.5 33.5,65.75 33.5,65.75 33.25,65.5 33.25)))"
E65N33-24,"MULTIPOLYGON (((65.75 33.25,65.75 33.5,66.0 33.5,66.0 33.25,65.75 33.25)))"
E65N33-31,"MULTIPOLYGON (((65.0 33.5,65.0 33.75,65.25 33.75,65.25 33.5,65.0 33.5)))"
E65N33-32,"MULTIPOLYGON (((65.25 33.5,65.25 33.75,65.5 33.75,65.5 33.5,65.25 33.5)))"
E65N33-33,"MULTIPOLYGON (((65.0 33.75,65 34,65.25 34.0,65.25 33.75,65.0 33.75)))"
E65N33-34,"MULTIPOLYGON (((65.25 33.75,65.25 34.0,65.5 34.0,65.5 33.75,65.25 33.75)))"
E65N33-41,"MULTIPOLYGON (((65.5 33.5,65.5 33.75,65.75 33.75,65.75 33.5,65.5 33.5)))"
E65N33-42,"MULTIPOLYGON (((65.75 33.5,65.75 33.75,66.0 33.75,66.0 33.5,65.75 33.5)))"
E65N33-43,"MULTIPOLYGON (((65.5 33.75,65.5 34.0,65.75 34.0,65.75 33.75,65.5 33.75)))"
E65N33-44,"MULTIPOLYGON (((65.75 33.75,65.75 34.0,66 34,66.0 33.75,65.75 33.75)))"
E65N34-11,"MULTIPOLYGON (((65 34,65.0 34.25,65.25 34.25,65.25 34.0,65 34)))"
E65N34-12,"MULTIPOLYGON (((65.25 34.0,65.25 34.25,65.5 34.25,65.5 34.0,65.25 34.0)))"
E65N34-13,"MULTIPOLYGON (((65.0 34.25,65.0 34.5,65.25 34.5,65.25 34.25,65.0 34.25)))"
E65N34-14,"MULTIPOLYGON (((65.25 34.25,65.25 34.5,65.5 34.5,65.5 34.25,65.25 34.25)))"
E65N34-21,"MULTIPOLYGON (((65.5 34.0,65.5 34.25,65.75 34.25,65.75 34.0,65.5 34.0)))"
E65N34-22,"MULTIPOLYGON (((65.75 34.0,65.75 34.25,66.0 34.25,66 34,65.75 34.0)))"
E65N34-23,"MULTIPOLYGON (((65.5 34.25,65.5 34.5,65.75 34.5,65.75 34.25,65.5 34.25)))"
E65N34-24,"MULTIPOLYGON (((65.75 34.25,65.75 34.5,66.0 34.5,66.0 34.25,65.75 34.25)))"
E65N34-31,"MULTIPOLYGON (((65.0 34.5,65.0 34.75,65.25 34.75,65.25 34.5,65.0 34.5)))"
E65N34-32,"MULTIPOLYGON (((65.25 34.5,65.25 34.75,65.5 34.75,65.5 34.5,65.25 34.5)))"
E65N34-33,"MULTIPOLYGON (((65.0 34.75,65 35,65.25 35.0,65.25 34.75,65.0 34.75)))"
E65N34-34,"MULTIPOLYGON (((65.25 34.75,65.25 35.0,65.5 35.0,65.5 34.75,65.25 34.75)))"
E65N34-41,"MULTIPOLYGON (((65.5 34.5,65.5 34.75,65.75 34.75,65.75 34.5,65.5 34.5)))"
E65N34-42,"MULTIPOLYGON (((65.75 34.5,65.75 34.75,66.0 34.75,66.0 34.5,65.75 34.5)))"
E65N34-43,"MULTIPOLYGON (((65.5 34.75,65.5 35.0,65.75 35.0,65.75 34.75,65.5 34.75)))"
E65N34-44,"MULTIPOLYGON (((65.75 34.75,65.75 35.0,66 35,66.0 34.75,65.75 34.75)))"
E65N35-11,"MULTIPOLYGON (((65 35,65.0 35.25,65.25 35.25,65.25 35.0,65 35)))"
E65N35-12,"MULTIPOLYGON (((65.25 35.0,65.25 35.25,65.5 35.25,65.5 35.0,65.25 35.0)))"
