2,IMG_3228s.jpg,25 August 2022,Amr Abutawila,"Grouped windows within recesses, E wall"
2,IMG_3230s.jpg,25 August 2022,Amr Abutawila,"View of the burial chamber, looking NW"
2,IMG_3231s.jpg,25 August 2022,Amr Abutawila,"Western inner courtyard, view looking N"
2,IMG_3232s.jpg,25 August 2022,Amr Abutawila,"W inner courtyard, middle residential unit"
2,IMG_3233s.jpg,25 August 2022,Amr Abutawila,Space behind middle residential unit 
2,IMG_3235s.jpg,25 August 2022,Amr Abutawila,"Entrance to the burial chamber, E wall"
2,IMG_3238s.jpg,25 August 2022,Amr Abutawila,Thick textured cement plaster covering original finish
2,IMG_3239s.jpg,25 August 2022,Amr Abutawila,Thick textured cement plaster covering original finish
2,IMG_3242s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber"
2,IMG_3243s.jpg,25 August 2022,Amr Abutawila,A copy of Muhammad Talaat Harb's work
2,IMG_3244s.jpg,25 August 2022,Amr Abutawila,"Wooden furniture, N. side chamber: detail of inlay"
3,4161_sl_JDs.jpg,March 2003,Jaroslaw Dobrowolski,"Main façade, street view from S"
3,4162_sl_JDs.jpg,March 2003,Jaroslaw Dobrowolski,"Main façade, street view from S"
3,4163_sl_JDs.jpg,March 2003,Jaroslaw Dobrowolski,Main entrance gate
3,DSC03202s.jpg,17 October 2011,Jaroslaw Dobrowolski,First vestibule
3,DSC03203s.jpg,17 October 2011,Jaroslaw Dobrowolski,First vestibule
3,DSC03204s.jpg,17 October 2011,Jaroslaw Dobrowolski,"First vestibule, N side"
3,DSC03208s.jpg,17 October 2011,Jaroslaw Dobrowolski,Gate between 1st/2nd vestibules
3,DSC03209s.jpg,17 October 2011,Jaroslaw Dobrowolski,"Gate between 1st/2nd vestibules, N door-leaf"
3,DSC03210s.jpg,17 October 2011,Jaroslaw Dobrowolski,"Gate between 1st/2nd vestibules, S door-leaf"
3,DSC03212s.jpg,17 October 2011,Jaroslaw Dobrowolski,Balusters re-used in the garden
3,DSC03213s.jpg,17 October 2011,Jaroslaw Dobrowolski,View of the gateway from the garden
3,DSC03214s.jpg,17 October 2011,Jaroslaw Dobrowolski,Alabaster bathtub in the garden
