"Resource ID(s)","Resource type","Status","Contributed by","Document extract","Title","Caption","Keywords - Subject","Keywords - Emotion","Keywords - Event","Keywords - Other","Named person(s)","Country","Date","Original filename","Extracted text","Credit","Notes","Keywords - Recognised","Keywords - Landmark","Accessibility - Alt Text","Accessibility - Extended Description","Camera make / model","Source"
7435,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0064.tif","","BEIT RAS - THEATRE","","","","","","",""
7434,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0063.tif","","BEIT RAS - THEATRE","","","","","","",""
7433,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0062.tif","","BEIT RAS - THEATRE","","","","","","",""
7432,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0061.tif","","BEIT RAS - THEATRE","","","","","","",""
7431,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0060.tif","","BEIT RAS - THEATRE","","","","","","",""
7430,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0059.tif","","BEIT RAS - THEATRE","","","","","","",""
7429,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0058.tif","","BEIT RAS - THEATRE","","","","","","",""
7428,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0057.tif","","BEIT RAS - THEATRE","","","","","","",""
7427,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0056.tif","","BEIT RAS - THEATRE","","","","","","",""
7426,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0055.tif","","BEIT RAS - THEATRE","","","","","","",""
7425,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0054.tif","","BEIT RAS - THEATRE","","","","","","",""
7424,"Document","Active","Thomas Huet","","Beit Ras/ Capitolias","""Beit Ras/ Capitolias"" lat=32.5987444587, lon=35.8579868751","","","","Beit Ras,Capitolias,JADIS:2322001,Kapitolias,MEGA-J:2760,pleiades:depicts=678224","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0053.tif","","BEIT RAS - THEATRE","","","","","","",""
7423,"Document","Active","Thomas Huet","","Irbid Church","""Irbid Church"" lat=32.5589609425, lon=35.8427886703","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0052.tif","","IRBID - CHURCH","","","","","","",""
7422,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0051.tif","","TELL IRBID","","","","","","",""
7421,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0049.tif","","TELL IRBID","","","","","","",""
7420,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0050.tif","","TELL IRBID","","","","","","",""
7419,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0048.tif","","TELL IRBID","","","","","","",""
7418,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0047.tif","","TELL IRBID","","","","","","",""
7417,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0046.tif","","TELL IRBID","","","","","","",""
7416,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0045.tif","","TELL IRBID","","","","","","",""
7415,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0044.tif","","TELL IRBID","","","","","","",""
7414,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0043.tif","","TELL IRBID","","","","","","",""
7413,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0042.tif","","TELL IRBID","","","","","","",""
7412,"Document","Active","Thomas Huet","","Tell Irbid","""Tell Irbid"" lat=32.5590057375, lon=35.8474985752","","","","Arbela,Irbid JADIS:2221002,MEGA-J:2811,Tall Irbid,Tell,Tell Irbid,pleiades:depicts=678028","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0041.tif","","TELL IRBID","","","","","","",""
7411,"Document","Active","Thomas Huet","","FOSSIL FIELDS BETWEEN AJLUN AND IRBID","Not located","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0040.tif","","FOSSIL FIELDS BETWEEN AJLUN AND IRBID","","","","","","",""
7410,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0039.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7409,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0038.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7408,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0037.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7407,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0036.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7406,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0035.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7405,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0034.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7404,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0033.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7403,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 1","""Kufrinjah Water Mill 1"" lat=32.3181347126, lon=35.7406639898","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0032.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7402,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 2","""Kufrinjah Water Mill 2"" lat=32.3161396389, lon=35.7351313037","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0031.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7401,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 1","""Kufrinjah Water Mill 1"" lat=32.3181347126, lon=35.7406639898","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0030.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7400,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 1","""Kufrinjah Water Mill 1"" lat=32.3181347126, lon=35.7406639898","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0029.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7399,"Document","Active","Thomas Huet","","Kufrinjah Water Mill 1","""Kufrinjah Water Mill 1"" lat=32.3181347126, lon=35.7406639898","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0028.tif","","W. WATER MILLS IN THE KUFRINJA BETWEEN AJLUN AND KUFRINJA","","","","","","",""
7398,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0027.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7397,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0026.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7396,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0024.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7395,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0025.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7394,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0023.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7393,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0022.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7392,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0021.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7391,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0019.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7390,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0020.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7389,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0018.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7388,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0017.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7387,"Document","Active","Thomas Huet","","Deir Alla","""Deir Alla"" lat=32.1966631313, lon=35.6207747599","","","","Deir Alla,JADIS:2017001,MEGA-J:2688,Tell Dir 'Alla,تل دير علا","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0016.tif","","TELL DEIR ALLA, YA 472655, ES SALT SHEET 5154.3","","","","","","",""
7386,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Sharqiyeh,JADIS:2117016,MEGA-J:2751,Tall edh Dhahab el Sharqy","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0015.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7385,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Sharqiyeh,JADIS:2117016,MEGA-J:2751,Tall edh Dhahab el Sharqy","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0014.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7384,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Sharqiyeh,JADIS:2117016,MEGA-J:2751,Tall edh Dhahab el Sharqy","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0013.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7383,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Sharqiyeh,JADIS:2117016,MEGA-J:2751,Tall edh Dhahab el Sharqy","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0012.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7382,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Sharqiyeh,JADIS:2117016,MEGA-J:2751,Tall edh Dhahab el Sharqy","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0011.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7381,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Sharqiyeh,JADIS:2117016,MEGA-J:2751,Tall edh Dhahab el Sharqy","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0010.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7380,"Document","Active","Thomas Huet","","Tulul adh-Dhahab","""Tulul adh-Dhahab"" lat=32.1865594155, lon=35.6893134678","","","","Dhahab el-Gharbiyeh,JADIS:2117003,MEGA-J:2709,Tall edh Dahab el Gharby,Tulul adh-Dhahab","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0009.tif","","TELL EDH-DHAHAB, EL SHARQIEH _ YA534 643 _ ES SALT SHEET) GORDON RL & VILLIERS L 1983:287, SITE 287","","","","","","",""
7379,"Document","Active","Thomas Huet","","Wadi Zerqa 5","""Wadi Zerqa 5"" lat=32.1853875487, lon=35.7157278304","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0008.tif","","W. ZERQA","","","","","","",""
7378,"Document","Active","Thomas Huet","","Wadi Zerqa 5","""Wadi Zerqa 5"" lat=32.1853875487, lon=35.7157278304","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0007.tif","","W. ZERQA","","","","","","",""
7377,"Document","Active","Thomas Huet","","Wadi Zerqa 5","""Wadi Zerqa 5"" lat=32.1853875487, lon=35.7157278304","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0006.tif","","NEAR W. ZERQA","","","","","","",""
7376,"Document","Active","Thomas Huet","","Wadi Zerqa 5","""Wadi Zerqa 5"" lat=32.1853875487, lon=35.7157278304","","","","","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0005.tif","","W. ZERQA","","","","","","",""
7375,"Document","Active","Thomas Huet","","El-Harba","to:32.0747834816, 35.8891378583 (El-Harba)","","","","JADIS:2316019,MEGA-J:2663,Rujum Marbat Badran (Abu Insair)","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0004.tif","","RUINS AT YA577 634 - ES SALT SHEET 3154.3","","","","","","",""
7374,"Document","Active","Thomas Huet","","Marka Railway Station","""Marka Railway Station"" lat=31.9686194444, lon=35.9695194444","","","","Hedjaz Railway,Hejaz,JADIS:2415087,MEGA-J:6984,Mahattat Amman,Railway,Station","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0003.tif","","MARKA AND AIRFIELD","","","","","","",""
7373,"Document","Active","Thomas Huet","","Marka Railway Station","""Marka Railway Station"" lat=31.9686194444, lon=35.9695194444","","","","Hedjaz Railway,Hejaz,JADIS:2415087,MEGA-J:6984,Mahattat Amman,Railway,Station","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0002.tif","","MARKA RAILWAY STATION","","","","","","",""
7372,"Document","Active","Thomas Huet","","Marka Railway Station","""Marka Railway Station"" lat=31.9686194444, lon=35.9695194444","","","","Hedjaz Railway,Hejaz,JADIS:2415087,MEGA-J:6984,Mahattat Amman,Railway,Station","","","2002-09-29 00:00:00","APAAME_20020929_DLK-0001.tif","","MARKA RAILWAY STATION","","","","","","",""
7371,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 06:02","APAAME_20020401_RHB-0415.tif","","","","","","","","",""
7370,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 06:01","APAAME_20020401_RHB-0414.tif","","","","","","","","",""
7369,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 06:01","APAAME_20020401_RHB-0413.tif","","","","","","","","",""
7368,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:58","APAAME_20020401_RHB-0412.tif","","","","","","","","",""
7367,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:55","APAAME_20020401_RHB-0411.tif","","","","","","","","",""
7366,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:45","APAAME_20020401_RHB-0410.tif","","","","","","","","",""
7365,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:44","APAAME_20020401_RHB-0409.tif","","","","","","","","",""
7364,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:44","APAAME_20020401_RHB-0407.tif","","","","","","","","",""
7363,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:44","APAAME_20020401_RHB-0408.tif","","","","","","","","",""
7362,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:40","APAAME_20020401_RHB-0406.tif","","","","","","","","",""
7361,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:31","APAAME_20020401_RHB-0405.tif","","","","","","","","",""
7360,"Document","Active","Thomas Huet","","Azraq Kite 71","""Azraq Kite 71"" lat=31.9593666667, lon=36.9794166667","","","","Scanned from negative","","","2024-04-15 05:30","APAAME_20020401_RHB-0402.tif","","","","","","","","",""
7359,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:29","APAAME_20020401_RHB-0404.tif","","","","","","","","",""
7358,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-15 05:29","APAAME_20020401_RHB-0403.tif","","","","","","","","",""
7357,"Document","Active","Thomas Huet","","Azraq Wheel 17","to:31.95691944, 36.98544167 (Azraq Wheel 17)","","","","Scanned from negative","","","2024-04-15 05:26","APAAME_20020401_RHB-0401.tif","","","","","","","","",""
7356,"Document","Active","Thomas Huet","","Azraq Kite 71","""Azraq Kite 71"" lat=31.9593666667, lon=36.9794166667","","","","Scanned from negative","","","2024-04-15 05:17","APAAME_20020401_RHB-0400.tif","","","","","","","","",""
7355,"Document","Active","Thomas Huet","","Azraq Kite 71","""Azraq Kite 71"" lat=31.9593666667, lon=36.9794166667","","","","Scanned from negative","","","2024-04-15 05:16","APAAME_20020401_RHB-0399.tif","","","","","","","","",""
7353,"Document","Active","Thomas Huet","","Azraq Kite 71","""Azraq Kite 71"" lat=31.9593666667, lon=36.9794166667","","","","Scanned from negative","","","2024-04-15 05:15","APAAME_20020401_RHB-0397.tif","","","","","","","","",""
7354,"Document","Active","Thomas Huet","","Azraq Kite 71","""Azraq Kite 71"" lat=31.9593666667, lon=36.9794166667","","","","Scanned from negative","","","2024-04-15 05:15","APAAME_20020401_RHB-0398.tif","","","","","","","","",""
7352,"Document","Active","Thomas Huet","","Azraq Kite 71","""Azraq Kite 71"" lat=31.9593666667, lon=36.9794166667","","","","Scanned from negative","","","2024-04-15 05:11","APAAME_20020401_RHB-0396.tif","","","","","","","","",""
7351,"Document","Active","Thomas Huet","","Azraq Kite 73 (tail of)","to:31.9573, 36.9525555556 (Azraq Kite 73)","","","","Scanned from negative","","","2024-04-15 05:02","APAAME_20020401_RHB-0395.tif","","","","","","","","",""
7350,"Document","Active","Thomas Huet","","Azraq Kite 72","""Azraq Kite 72"" lat=31.9529555556, lon=36.9725726716","","","","Scanned from negative","","","2024-04-15 05:02","APAAME_20020401_RHB-0394.tif","","","","","","","","",""
7349,"Document","Active","Thomas Huet","","Azraq Kite 72","""Azraq Kite 72"" lat=31.9529555556, lon=36.9725726716","","","","Scanned from negative","","","2024-04-15 05:01","APAAME_20020401_RHB-0393.tif","","","","","","","","",""
7348,"Document","Active","Thomas Huet","","Azraq Kite 72","""Azraq Kite 72"" lat=31.9529555556, lon=36.9725726716","","","","Scanned from negative","","","2024-04-15 05:00","APAAME_20020401_RHB-0392.tif","","","","","","","","",""
7347,"Document","Active","Thomas Huet","","Azraq Kite 72","""Azraq Kite 72"" lat=31.9529555556, lon=36.9725726716","","","","Scanned from negative","","","2024-04-15 04:56","APAAME_20020401_RHB-0391.tif","","","","","","","","",""
7346,"Document","Active","Thomas Huet","","Azraq Kite 73","""Azraq Kite 73"" lat=31.9573, lon=36.9525555556","","","","Scanned from negative","","","2024-04-15 04:48","APAAME_20020401_RHB-0390.tif","","","","","","","","",""
7345,"Document","Active","Thomas Huet","","Azraq Kite 73","""Azraq Kite 73"" lat=31.9573, lon=36.9525555556","","","","Scanned from negative","","","2024-04-15 04:47","APAAME_20020401_RHB-0389.tif","","","","","","","","",""
7344,"Document","Active","Thomas Huet","","Azraq Kite 103","to:31.9516055556, 36.9503027778 (Azraq Kite 103)","","","","Scanned from negative","","","2024-04-15 04:45","APAAME_20020401_RHB-0388.tif","","","","","","","","",""
7343,"Document","Active","Thomas Huet","","Azraq Kite 103","to:31.9516055556, 36.9503027778 (Azraq Kite 103)","","","","Scanned from negative","","","2024-04-15 04:45","APAAME_20020401_RHB-0387.tif","","","","","","","","",""
